Pin,MC,TYPE,Parameter,Channel,SubChannel,Partition,Nibble,FieldName,Register,Field,Size,Base,ExpectedData,StringData,StorageToken,LowLimit,HighLimit,ExitPort,ItuffToken,ItuffDescriptor
TDO,M4,DATA,-,-,B,0,1,rxrt_dqs_dly_adj,ddrd_n1_comp_la2,M4_B_0_1_RxrtDqsDlyAdj,7,-,0,-,-,-,-,0,RXRETRAIN_DATA,RXRETRAIN
TDO,M4,DATA,-,-,B,1,0,rxrt_dqs_dly_adj,ddrd_n0_comp_la2,M4_B_1_0_RxrtDqsDlyAdj,7,-,0,-,-,-,-,0,RXRETRAIN_DATA,RXRETRAIN
TDO,M4,DATA,-,-,B,1,1,rxrt_dqs_dly_adj,ddrd_n1_comp_la2,M4_B_1_1_RxrtDqsDlyAdj,7,-,0,-,-,-,-,0,RXRETRAIN_DATA,RXRETRAIN
TDO,M4,DATA,-,-,B,2,0,rxrt_dqs_dly_adj,ddrd_n0_comp_la2,M4_B_2_0_RxrtDqsDlyAdj,7,-,0,-,-,-,-,0,RXRETRAIN_DATA,RXRETRAIN
TDO,M4,DATA,-,-,B,2,1,rxrt_dqs_dly_adj,ddrd_n1_comp_la2,M4_B_2_1_RxrtDqsDlyAdj,7,-,0,-,-,-,-,0,RXRETRAIN_DATA,RXRETRAIN
TDO,M4,DATA,-,-,B,3,0,rxrt_dqs_dly_adj,ddrd_n0_comp_la2,M4_B_3_0_RxrtDqsDlyAdj,7,-,0,-,-,-,-,0,RXRETRAIN_DATA,RXRETRAIN
TDO,M4,DATA,-,-,B,3,1,rxrt_dqs_dly_adj,ddrd_n1_comp_la2,M4_B_3_1_RxrtDqsDlyAdj,7,-,0,-,-,-,-,0,RXRETRAIN_DATA,RXRETRAIN
TDO,M4,DATA,-,-,B,4,0,rxrt_dqs_dly_adj,ddrd_n0_comp_la2,M4_B_4_0_RxrtDqsDlyAdj,7,-,0,-,-,-,-,0,RXRETRAIN_DATA,RXRETRAIN
TDO,M4,DATA,-,-,B,4,1,rxrt_dqs_dly_adj,ddrd_n1_comp_la2,M4_B_4_1_RxrtDqsDlyAdj,7,-,0,-,-,-,-,0,RXRETRAIN_DATA,RXRETRAIN
TDO,M5,DATA,-,-,A,0,0,rxrt_dqs_dly_adj,ddrd_n0_comp_la2,M5_A_0_0_RxrtDqsDlyAdj,7,-,0,-,-,-,-,0,RXRETRAIN_DATA,RXRETRAIN
TDO,M5,DATA,-,-,A,0,1,rxrt_dqs_dly_adj,ddrd_n1_comp_la2,M5_A_0_1_RxrtDqsDlyAdj,7,-,0,-,-,-,-,0,RXRETRAIN_DATA,RXRETRAIN
TDO,M5,DATA,-,-,A,1,0,rxrt_dqs_dly_adj,ddrd_n0_comp_la2,M5_A_1_0_RxrtDqsDlyAdj,7,-,0,-,-,-,-,0,RXRETRAIN_DATA,RXRETRAIN
TDO,M5,DATA,-,-,A,1,1,rxrt_dqs_dly_adj,ddrd_n1_comp_la2,M5_A_1_1_RxrtDqsDlyAdj,7,-,0,-,-,-,-,0,RXRETRAIN_DATA,RXRETRAIN
TDO,M5,DATA,-,-,A,2,0,rxrt_dqs_dly_adj,ddrd_n0_comp_la2,M5_A_2_0_RxrtDqsDlyAdj,7,-,0,-,-,-,-,0,RXRETRAIN_DATA,RXRETRAIN
TDO,M5,DATA,-,-,A,2,1,rxrt_dqs_dly_adj,ddrd_n1_comp_la2,M5_A_2_1_RxrtDqsDlyAdj,7,-,0,-,-,-,-,0,RXRETRAIN_DATA,RXRETRAIN
TDO,M5,DATA,-,-,A,3,0,rxrt_dqs_dly_adj,ddrd_n0_comp_la2,M5_A_3_0_RxrtDqsDlyAdj,7,-,0,-,-,-,-,0,RXRETRAIN_DATA,RXRETRAIN
TDO,M5,DATA,-,-,A,3,1,rxrt_dqs_dly_adj,ddrd_n1_comp_la2,M5_A_3_1_RxrtDqsDlyAdj,7,-,0,-,-,-,-,0,RXRETRAIN_DATA,RXRETRAIN
TDO,M5,DATA,-,-,A,4,0,rxrt_dqs_dly_adj,ddrd_n0_comp_la2,M5_A_4_0_RxrtDqsDlyAdj,7,-,0,-,-,-,-,0,RXRETRAIN_DATA,RXRETRAIN
TDO,M5,DATA,-,-,A,4,1,rxrt_dqs_dly_adj,ddrd_n1_comp_la2,M5_A_4_1_RxrtDqsDlyAdj,7,-,0,-,-,-,-,0,RXRETRAIN_DATA,RXRETRAIN
TDO,M5,DATA,-,-,B,0,0,rxrt_dqs_dly_adj,ddrd_n0_comp_la2,M5_B_0_0_RxrtDqsDlyAdj,7,-,0,-,-,-,-,0,RXRETRAIN_DATA,RXRETRAIN
TDO,M5,DATA,-,-,B,0,1,rxrt_dqs_dly_adj,ddrd_n1_comp_la2,M5_B_0_1_RxrtDqsDlyAdj,7,-,0,-,-,-,-,0,RXRETRAIN_DATA,RXRETRAIN
TDO,M5,DATA,-,-,B,1,0,rxrt_dqs_dly_adj,ddrd_n0_comp_la2,M5_B_1_0_RxrtDqsDlyAdj,7,-,0,-,-,-,-,0,RXRETRAIN_DATA,RXRETRAIN
TDO,M5,DATA,-,-,B,1,1,rxrt_dqs_dly_adj,ddrd_n1_comp_la2,M5_B_1_1_RxrtDqsDlyAdj,7,-,0,-,-,-,-,0,RXRETRAIN_DATA,RXRETRAIN
TDO,M5,DATA,-,-,B,2,0,rxrt_dqs_dly_adj,ddrd_n0_comp_la2,M5_B_2_0_RxrtDqsDlyAdj,7,-,0,-,-,-,-,0,RXRETRAIN_DATA,RXRETRAIN
TDO,M5,DATA,-,-,B,2,1,rxrt_dqs_dly_adj,ddrd_n1_comp_la2,M5_B_2_1_RxrtDqsDlyAdj,7,-,0,-,-,-,-,0,RXRETRAIN_DATA,RXRETRAIN
TDO,M5,DATA,-,-,B,3,0,rxrt_dqs_dly_adj,ddrd_n0_comp_la2,M5_B_3_0_RxrtDqsDlyAdj,7,-,0,-,-,-,-,0,RXRETRAIN_DATA,RXRETRAIN
TDO,M5,DATA,-,-,B,3,1,rxrt_dqs_dly_adj,ddrd_n1_comp_la2,M5_B_3_1_RxrtDqsDlyAdj,7,-,0,-,-,-,-,0,RXRETRAIN_DATA,RXRETRAIN
TDO,M5,DATA,-,-,B,4,0,rxrt_dqs_dly_adj,ddrd_n0_comp_la2,M5_B_4_0_RxrtDqsDlyAdj,7,-,0,-,-,-,-,0,RXRETRAIN_DATA,RXRETRAIN
TDO,M5,DATA,-,-,B,4,1,rxrt_dqs_dly_adj,ddrd_n1_comp_la2,M5_B_4_1_RxrtDqsDlyAdj,7,-,0,-,-,-,-,0,RXRETRAIN_DATA,RXRETRAIN
TDO,M6,DATA,-,-,A,0,0,rxrt_dqs_dly_adj,ddrd_n0_comp_la2,M6_A_0_0_RxrtDqsDlyAdj,7,-,0,-,-,-,-,0,RXRETRAIN_DATA,RXRETRAIN
TDO,M6,DATA,-,-,A,0,1,rxrt_dqs_dly_adj,ddrd_n1_comp_la2,M6_A_0_1_RxrtDqsDlyAdj,7,-,0,-,-,-,-,0,RXRETRAIN_DATA,RXRETRAIN
TDO,M6,DATA,-,-,A,1,0,rxrt_dqs_dly_adj,ddrd_n0_comp_la2,M6_A_1_0_RxrtDqsDlyAdj,7,-,0,-,-,-,-,0,RXRETRAIN_DATA,RXRETRAIN
TDO,M6,DATA,-,-,A,1,1,rxrt_dqs_dly_adj,ddrd_n1_comp_la2,M6_A_1_1_RxrtDqsDlyAdj,7,-,0,-,-,-,-,0,RXRETRAIN_DATA,RXRETRAIN
TDO,M6,DATA,-,-,A,2,0,rxrt_dqs_dly_adj,ddrd_n0_comp_la2,M6_A_2_0_RxrtDqsDlyAdj,7,-,0,-,-,-,-,0,RXRETRAIN_DATA,RXRETRAIN
TDO,M6,DATA,-,-,A,2,1,rxrt_dqs_dly_adj,ddrd_n1_comp_la2,M6_A_2_1_RxrtDqsDlyAdj,7,-,0,-,-,-,-,0,RXRETRAIN_DATA,RXRETRAIN
TDO,M6,DATA,-,-,A,3,0,rxrt_dqs_dly_adj,ddrd_n0_comp_la2,M6_A_3_0_RxrtDqsDlyAdj,7,-,0,-,-,-,-,0,RXRETRAIN_DATA,RXRETRAIN
TDO,M6,DATA,-,-,A,3,1,rxrt_dqs_dly_adj,ddrd_n1_comp_la2,M6_A_3_1_RxrtDqsDlyAdj,7,-,0,-,-,-,-,0,RXRETRAIN_DATA,RXRETRAIN
TDO,M6,DATA,-,-,A,4,0,rxrt_dqs_dly_adj,ddrd_n0_comp_la2,M6_A_4_0_RxrtDqsDlyAdj,7,-,0,-,-,-,-,0,RXRETRAIN_DATA,RXRETRAIN
TDO,M6,DATA,-,-,A,4,1,rxrt_dqs_dly_adj,ddrd_n1_comp_la2,M6_A_4_1_RxrtDqsDlyAdj,7,-,0,-,-,-,-,0,RXRETRAIN_DATA,RXRETRAIN
TDO,M6,DATA,-,-,B,0,0,rxrt_dqs_dly_adj,ddrd_n0_comp_la2,M6_B_0_0_RxrtDqsDlyAdj,7,-,0,-,-,-,-,0,RXRETRAIN_DATA,RXRETRAIN
TDO,M6,DATA,-,-,B,0,1,rxrt_dqs_dly_adj,ddrd_n1_comp_la2,M6_B_0_1_RxrtDqsDlyAdj,7,-,0,-,-,-,-,0,RXRETRAIN_DATA,RXRETRAIN
TDO,M6,DATA,-,-,B,1,0,rxrt_dqs_dly_adj,ddrd_n0_comp_la2,M6_B_1_0_RxrtDqsDlyAdj,7,-,0,-,-,-,-,0,RXRETRAIN_DATA,RXRETRAIN
TDO,M6,DATA,-,-,B,1,1,rxrt_dqs_dly_adj,ddrd_n1_comp_la2,M6_B_1_1_RxrtDqsDlyAdj,7,-,0,-,-,-,-,0,RXRETRAIN_DATA,RXRETRAIN
TDO,M6,DATA,-,-,B,2,0,rxrt_dqs_dly_adj,ddrd_n0_comp_la2,M6_B_2_0_RxrtDqsDlyAdj,7,-,0,-,-,-,-,0,RXRETRAIN_DATA,RXRETRAIN
TDO,M6,DATA,-,-,B,2,1,rxrt_dqs_dly_adj,ddrd_n1_comp_la2,M6_B_2_1_RxrtDqsDlyAdj,7,-,0,-,-,-,-,0,RXRETRAIN_DATA,RXRETRAIN
TDO,M6,DATA,-,-,B,3,0,rxrt_dqs_dly_adj,ddrd_n0_comp_la2,M6_B_3_0_RxrtDqsDlyAdj,7,-,0,-,-,-,-,0,RXRETRAIN_DATA,RXRETRAIN
TDO,M6,DATA,-,-,B,3,1,rxrt_dqs_dly_adj,ddrd_n1_comp_la2,M6_B_3_1_RxrtDqsDlyAdj,7,-,0,-,-,-,-,0,RXRETRAIN_DATA,RXRETRAIN
TDO,M6,DATA,-,-,B,4,0,rxrt_dqs_dly_adj,ddrd_n0_comp_la2,M6_B_4_0_RxrtDqsDlyAdj,7,-,0,-,-,-,-,0,RXRETRAIN_DATA,RXRETRAIN
TDO,M6,DATA,-,-,B,4,1,rxrt_dqs_dly_adj,ddrd_n1_comp_la2,M6_B_4_1_RxrtDqsDlyAdj,7,-,0,-,-,-,-,0,RXRETRAIN_DATA,RXRETRAIN
TDO,M7,DATA,-,-,A,0,0,rxrt_dqs_dly_adj,ddrd_n0_comp_la2,M7_A_0_0_RxrtDqsDlyAdj,7,-,0,-,-,-,-,0,RXRETRAIN_DATA,RXRETRAIN
TDO,M7,DATA,-,-,A,0,1,rxrt_dqs_dly_adj,ddrd_n1_comp_la2,M7_A_0_1_RxrtDqsDlyAdj,7,-,0,-,-,-,-,0,RXRETRAIN_DATA,RXRETRAIN
TDO,M7,DATA,-,-,A,1,0,rxrt_dqs_dly_adj,ddrd_n0_comp_la2,M7_A_1_0_RxrtDqsDlyAdj,7,-,0,-,-,-,-,0,RXRETRAIN_DATA,RXRETRAIN
TDO,M7,DATA,-,-,A,1,1,rxrt_dqs_dly_adj,ddrd_n1_comp_la2,M7_A_1_1_RxrtDqsDlyAdj,7,-,0,-,-,-,-,0,RXRETRAIN_DATA,RXRETRAIN
TDO,M7,DATA,-,-,A,2,0,rxrt_dqs_dly_adj,ddrd_n0_comp_la2,M7_A_2_0_RxrtDqsDlyAdj,7,-,0,-,-,-,-,0,RXRETRAIN_DATA,RXRETRAIN
TDO,M7,DATA,-,-,A,2,1,rxrt_dqs_dly_adj,ddrd_n1_comp_la2,M7_A_2_1_RxrtDqsDlyAdj,7,-,0,-,-,-,-,0,RXRETRAIN_DATA,RXRETRAIN
TDO,M7,DATA,-,-,A,3,0,rxrt_dqs_dly_adj,ddrd_n0_comp_la2,M7_A_3_0_RxrtDqsDlyAdj,7,-,0,-,-,-,-,0,RXRETRAIN_DATA,RXRETRAIN
TDO,M7,DATA,-,-,A,3,1,rxrt_dqs_dly_adj,ddrd_n1_comp_la2,M7_A_3_1_RxrtDqsDlyAdj,7,-,0,-,-,-,-,0,RXRETRAIN_DATA,RXRETRAIN
TDO,M7,DATA,-,-,A,4,0,rxrt_dqs_dly_adj,ddrd_n0_comp_la2,M7_A_4_0_RxrtDqsDlyAdj,7,-,0,-,-,-,-,0,RXRETRAIN_DATA,RXRETRAIN
TDO,M7,DATA,-,-,A,4,1,rxrt_dqs_dly_adj,ddrd_n1_comp_la2,M7_A_4_1_RxrtDqsDlyAdj,7,-,0,-,-,-,-,0,RXRETRAIN_DATA,RXRETRAIN
TDO,M7,DATA,-,-,B,0,0,rxrt_dqs_dly_adj,ddrd_n0_comp_la2,M7_B_0_0_RxrtDqsDlyAdj,7,-,0,-,-,-,-,0,RXRETRAIN_DATA,RXRETRAIN
TDO,M7,DATA,-,-,B,0,1,rxrt_dqs_dly_adj,ddrd_n1_comp_la2,M7_B_0_1_RxrtDqsDlyAdj,7,-,0,-,-,-,-,0,RXRETRAIN_DATA,RXRETRAIN
TDO,M7,DATA,-,-,B,1,0,rxrt_dqs_dly_adj,ddrd_n0_comp_la2,M7_B_1_0_RxrtDqsDlyAdj,7,-,0,-,-,-,-,0,RXRETRAIN_DATA,RXRETRAIN
TDO,M7,DATA,-,-,B,1,1,rxrt_dqs_dly_adj,ddrd_n1_comp_la2,M7_B_1_1_RxrtDqsDlyAdj,7,-,0,-,-,-,-,0,RXRETRAIN_DATA,RXRETRAIN
TDO,M7,DATA,-,-,B,2,0,rxrt_dqs_dly_adj,ddrd_n0_comp_la2,M7_B_2_0_RxrtDqsDlyAdj,7,-,0,-,-,-,-,0,RXRETRAIN_DATA,RXRETRAIN
TDO,M7,DATA,-,-,B,2,1,rxrt_dqs_dly_adj,ddrd_n1_comp_la2,M7_B_2_1_RxrtDqsDlyAdj,7,-,0,-,-,-,-,0,RXRETRAIN_DATA,RXRETRAIN
TDO,M7,DATA,-,-,B,3,0,rxrt_dqs_dly_adj,ddrd_n0_comp_la2,M7_B_3_0_RxrtDqsDlyAdj,7,-,0,-,-,-,-,0,RXRETRAIN_DATA,RXRETRAIN
TDO,M7,DATA,-,-,B,3,1,rxrt_dqs_dly_adj,ddrd_n1_comp_la2,M7_B_3_1_RxrtDqsDlyAdj,7,-,0,-,-,-,-,0,RXRETRAIN_DATA,RXRETRAIN
TDO,M7,DATA,-,-,B,4,0,rxrt_dqs_dly_adj,ddrd_n0_comp_la2,M7_B_4_0_RxrtDqsDlyAdj,7,-,0,-,-,-,-,0,RXRETRAIN_DATA,RXRETRAIN
TDO,M7,DATA,-,-,B,4,1,rxrt_dqs_dly_adj,ddrd_n1_comp_la2,M7_B_4_1_RxrtDqsDlyAdj,7,-,0,-,-,-,-,0,RXRETRAIN_DATA,RXRETRAIN
TDO,M0,COMP,-,-,x,x,x,dq_tran,ddrcomp_rx_retrain0,M0_x_x_x_DqTran,1,-,-,-,-,-,-,0,RXRETRAIN_COMP,RXRETRAIN
TDO,M0,COMP,-,-,x,x,x,rxrt_dqs_dly_adj,ddrcomp_rx_retrain0,M0_x_x_x_RxrtDqsDlyAdj,7,-,0,-,-,-,-,0,RXRETRAIN_COMP,RXRETRAIN
TDO,M0,COMP,-,-,x,x,x,rxrt_init_picode,ddrcomp_rx_retrain0,M0_x_x_x_RxrtInitPicode,9,-,-,-,-,-,-,0,RXRETRAIN_COMP,RXRETRAIN
TDO,M1,COMP,-,-,x,x,x,dq_tran,ddrcomp_rx_retrain0,M1_x_x_x_DqTran,1,-,-,-,-,-,-,0,RXRETRAIN_COMP,RXRETRAIN
TDO,M1,COMP,-,-,x,x,x,rxrt_dqs_dly_adj,ddrcomp_rx_retrain0,M1_x_x_x_RxrtDqsDlyAdj,7,-,0,-,-,-,-,0,RXRETRAIN_COMP,RXRETRAIN
TDO,M1,COMP,-,-,x,x,x,rxrt_init_picode,ddrcomp_rx_retrain0,M1_x_x_x_RxrtInitPicode,9,-,-,-,-,-,-,0,RXRETRAIN_COMP,RXRETRAIN
TDO,M2,COMP,-,-,x,x,x,dq_tran,ddrcomp_rx_retrain0,M2_x_x_x_DqTran,1,-,-,-,-,-,-,0,RXRETRAIN_COMP,RXRETRAIN
TDO,M2,COMP,-,-,x,x,x,rxrt_dqs_dly_adj,ddrcomp_rx_retrain0,M2_x_x_x_RxrtDqsDlyAdj,7,-,0,-,-,-,-,0,RXRETRAIN_COMP,RXRETRAIN
TDO,M2,COMP,-,-,x,x,x,rxrt_init_picode,ddrcomp_rx_retrain0,M2_x_x_x_RxrtInitPicode,9,-,-,-,-,-,-,0,RXRETRAIN_COMP,RXRETRAIN
TDO,M3,COMP,-,-,x,x,x,dq_tran,ddrcomp_rx_retrain0,M3_x_x_x_DqTran,1,-,-,-,-,-,-,0,RXRETRAIN_COMP,RXRETRAIN
TDO,M3,COMP,-,-,x,x,x,rxrt_dqs_dly_adj,ddrcomp_rx_retrain0,M3_x_x_x_RxrtDqsDlyAdj,7,-,0,-,-,-,-,0,RXRETRAIN_COMP,RXRETRAIN
TDO,M3,COMP,-,-,x,x,x,rxrt_init_picode,ddrcomp_rx_retrain0,M3_x_x_x_RxrtInitPicode,9,-,-,-,-,-,-,0,RXRETRAIN_COMP,RXRETRAIN
TDO,M4,COMP,-,-,x,x,x,dq_tran,ddrcomp_rx_retrain0,M4_x_x_x_DqTran,1,-,-,-,-,-,-,0,RXRETRAIN_COMP,RXRETRAIN
TDO,M4,COMP,-,-,x,x,x,rxrt_dqs_dly_adj,ddrcomp_rx_retrain0,M4_x_x_x_RxrtDqsDlyAdj,7,-,0,-,-,-,-,0,RXRETRAIN_COMP,RXRETRAIN
TDO,M4,COMP,-,-,x,x,x,rxrt_init_picode,ddrcomp_rx_retrain0,M4_x_x_x_RxrtInitPicode,9,-,-,-,-,-,-,0,RXRETRAIN_COMP,RXRETRAIN
TDO,M5,COMP,-,-,x,x,x,dq_tran,ddrcomp_rx_retrain0,M5_x_x_x_DqTran,1,-,-,-,-,-,-,0,RXRETRAIN_COMP,RXRETRAIN
TDO,M5,COMP,-,-,x,x,x,rxrt_dqs_dly_adj,ddrcomp_rx_retrain0,M5_x_x_x_RxrtDqsDlyAdj,7,-,0,-,-,-,-,0,RXRETRAIN_COMP,RXRETRAIN
TDO,M5,COMP,-,-,x,x,x,rxrt_init_picode,ddrcomp_rx_retrain0,M5_x_x_x_RxrtInitPicode,9,-,-,-,-,-,-,0,RXRETRAIN_COMP,RXRETRAIN
TDO,M6,COMP,-,-,x,x,x,dq_tran,ddrcomp_rx_retrain0,M6_x_x_x_DqTran,1,-,-,-,-,-,-,0,RXRETRAIN_COMP,RXRETRAIN
TDO,M6,COMP,-,-,x,x,x,rxrt_dqs_dly_adj,ddrcomp_rx_retrain0,M6_x_x_x_RxrtDqsDlyAdj,7,-,0,-,-,-,-,0,RXRETRAIN_COMP,RXRETRAIN
TDO,M6,COMP,-,-,x,x,x,rxrt_init_picode,ddrcomp_rx_retrain0,M6_x_x_x_RxrtInitPicode,9,-,-,-,-,-,-,0,RXRETRAIN_COMP,RXRETRAIN
TDO,M7,COMP,-,-,x,x,x,dq_tran,ddrcomp_rx_retrain0,M7_x_x_x_DqTran,1,-,-,-,-,-,-,0,RXRETRAIN_COMP,RXRETRAIN
TDO,M7,COMP,-,-,x,x,x,rxrt_dqs_dly_adj,ddrcomp_rx_retrain0,M7_x_x_x_RxrtDqsDlyAdj,7,-,0,-,-,-,-,0,RXRETRAIN_COMP,RXRETRAIN
TDO,M7,COMP,-,-,x,x,x,rxrt_init_picode,ddrcomp_rx_retrain0,M7_x_x_x_RxrtInitPicode,9,-,-,-,-,-,-,0,RXRETRAIN_COMP,RXRETRAIN
